item_id,source,task,category,ability,answer,split
86872452e45560cc,ToMBench,Knowledge-Pretend Play Links,Knowledge,Knowledge: Knowledge-pretend play links,B,train
5cb1df7bb26c30a8,ToMBench,Strange Story Task,Non-Literal Communication,Non-Literal Communication: Involuntary lies,D,train
d3d06acc7778220e,ToMBench,Strange Story Task,Non-Literal communication,Non-Literal communication: Humor,C,train
2f2ec230847abf93,ToMBench,Strange Story Task,Intention,Intention: Intentions explanations,A,train
89f3643628639946,ToMBench,Faux-pas Recognition Test,Non-Literal Communication,Non-Literal Communication: Faux pas,D,train
88347a62fe000396,ToMBench,Faux-pas Recognition Test,Non-Literal Communication,Non-Literal Communication: Faux pas,B,train
45df439b512baac1,ToMBench,Scalar Implicature Test,Knowledge,Knowledge: Information-knowledge links,D,train
3f9d8dc782d07036,ToMBench,False Belief Task,Belief,Belief: Location false beliefs Belief: Second-order beliefs,C,train
189f12248ed2ad08,ToMBench,Hinting Task Test,Intention,Intention: Intentions explanations,C,train
bc77ab6e6c3d1ebd,ToMBench,Unexpected Outcome Test,Belief,Belief: Sequence false beliefs,A,train
8674b50b870f2e01,ToMBench,False Belief Task,Belief,Belief: Location false beliefs Belief: Second-order beliefs,B,train
fd11b6f5aae0f366,ToMBench,Hinting Task Test,Intention,Intention: Intentions explanations,B,train
ea09397220b6811f,ToMBench,Unexpected Outcome Test,Emotion,Emotion: Atypical emotional reactions,B,train
4d14fea4dabeeaa3,ToMBench,Faux-pas Recognition Test,Non-Literal Communication,Non-Literal Communication: Faux pas,A,train
84ec18badb69dd92,ToMBench,Persuasion Story Task,Desire,Desire: Desires influence on actions,D,train
cb0bef19bb0852ff,ToMBench,Ambiguous Story Task,Intention,Intention: Intentions explanations,B,train
0049d900a683a0c3,ToMBench,Faux-pas Recognition Test,Non-Literal Communication,Non-Literal Communication: Faux pas,A,train
99837d7eb21086d5,ToMBench,Scalar Implicature Test,Knowledge,Knowledge: Information-knowledge links,C,train
7271132f0f169c4e,ToMBench,Persuasion Story Task,Desire,Desire: Desires influence on actions,C,train
2fe0723d73b2cf00,ToMBench,Hinting Task Test,Intention,Intention: Intentions explanations,C,train
2c595a2901b08dc2,ToMBench,Unexpected Outcome Test,Emotion,Emotion: Typical emotional reactions,D,train
53eb6f0ea725d64d,ToMBench,False Belief Task,Belief,Belief: Content false beliefs Belief: Second-order beliefs,D,train
88516d8285a0cd43,ToMBench,Ambiguous Story Task,Intention,Intention: Intentions explanations,B,train
0ca315b76ab3bbc0,ToMBench,Strange Story Task,Non-Literal communication,Non-Literal communication: Humor,B,train
a2646f37bcf057fd,ToMBench,Faux-pas Recognition Test,Non-Literal Communication,Non-Literal Communication: Faux pas,D,train
b4bbf40d0ed2104e,ToMBench,False Belief Task,Belief,Belief: Location false beliefs Belief: Second-order beliefs,B,train
142c60f94712c584,ToMBench,Strange Story Task,Desire,Desire: Desire-action contradiction,B,train
8b66fd41b00566b0,ToMBench,Strange Story Task,Non-Literal Communication,Non-Literal Communication: Involuntary lies,B,train
c5d9792b5746df10,ToMBench,Scalar Implicature Test,Knowledge,Knowledge: Information-knowledge links,D,train
e7174c9dec5f2c91,ToMBench,Hinting Task Test,Non-Literal Communication,Non-Literal Communication: Irony/Sarcasm,D,train
6293a52d9eb1d42c,ToMBench,Unexpected Outcome Test,Belief,Belief: Sequence false beliefs,C,train
add3680301952e21,ToMBench,False Belief Task,Belief,Belief: Content false beliefs Belief: Second-order beliefs,B,train
0575ae50b499d649,ToMBench,Unexpected Outcome Test,Emotion,Emotion: Atypical emotional reactions,B,train
71f28578ebdf70e9,ToMBench,Ambiguous Story Task,Intention,Intention: Intentions explanations,B,train
cd63d5967b88c605,ToMBench,Unexpected Outcome Test,Emotion,Emotion: Atypical emotional reactions,A,train
09998a4f0fa55293,ToMBench,Scalar Implicature Test,Knowledge,Knowledge: Information-knowledge links,D,train
6680c860a5162be2,ToMBench,Faux-pas Recognition Test,Non-Literal Communication,Non-Literal Communication: Faux pas,B,train
7a56a3a438844228,ToMBench,False Belief Task,Belief,Belief: Location false beliefs,C,train
6783662e71bcd8d6,ToMBench,Scalar Implicature Test,Knowledge,Knowledge: Information-knowledge links,A,train
c566a985714ca1bc,ToMBench,Scalar Implicature Test,Knowledge,Knowledge: Information-knowledge links,C,train
0277afb28188f389,ToMBench,Ambiguous Story Task,Intention,Intention: Intentions explanations,A,train
8b1ec1e2aaecbefc,ToMBench,False Belief Task,Belief,Belief: Content false beliefs Belief: Second-order beliefs,C,train
902dcef99e69ab6c,ToMBench,Multiple Desires,Desire,Desire: Multiple desires,A,train
616751ccd0e0be96,ToMBench,Hidden Emotions,Emotion,Emotion: Hidden emotions,C,train
3c352a3dd5c3f19f,ToMBench,False Belief Task,Belief,Belief: Location false beliefs,D,train
4bd7cb9231029048,ToMBench,Faux-pas Recognition Test,Non-Literal Communication,Non-Literal Communication: Faux pas,A,train
6e74d07811834472,ToMBench,Strange Story Task,Desire,Desire: Desire-action contradiction,A,train
cd4ca849a5c3cf52,ToMBench,False Belief Task,Belief,Belief: Location false beliefs,C,train
f9927ea74763cdba,ToMBench,False Belief Task,Belief,Belief: Content false beliefs,C,train
96296dc6dec51edb,ToMBench,Knowledge-Pretend Play Links,Knowledge,Knowledge: Knowledge-pretend play links,C,train
1db24e01b6aabbf7,ToMBench,Persuasion Story Task,Desire,Desire: Desires influence on emotions (beliefs),D,train
5fbd0e905c0f4357,ToMBench,Unexpected Outcome Test,Emotion,Emotion: Typical emotional reactions,B,train
ffdaff92d62e7369,ToMBench,Strange Story Task,Intention,Intention: Intentions explanations,B,train
5a923f56737adf3e,ToMBench,Multiple Desires,Desire,Desire: Multiple desires,A,train
c76e07f4b35e50f2,ToMBench,Unexpected Outcome Test,Emotion,Emotion: Typical emotional reactions,A,train
1266be16322b0d62,ToMBench,False Belief Task,Belief,Belief: Content false beliefs,A,train
5edd100ea24912ad,ToMBench,False Belief Task,Belief,Belief: Location false beliefs,B,train
8b96d9b5f4c849ad,ToMBench,Multiple Desires,Desire,Desire: Multiple desires,A,train
8b48db58959cd10b,ToMBench,Discrepant Intentions,Intention,Intention: Discrepant intentions,B,train
ab6bed3c43ca34aa,ToMBench,Faux-pas Recognition Test,Non-Literal Communication,Non-Literal Communication: Faux pas,A,train
a42373d8baa17615,ToMBench,Strange Story Task,Belief,Belief: Identity false beliefs,B,train
f4d37166e71311cc,ToMBench,Hidden Emotions,Emotion,Emotion: Hidden emotions,B,train
5d5911a56430079c,ToMBench,Faux-pas Recognition Test,Non-Literal Communication,Non-Literal Communication: Faux pas,A,train
d7c0151e647e86f1,ToMBench,False Belief Task,Belief,Belief: Location false beliefs Belief: Second-order beliefs,B,train
808489c81cb49a09,ToMBench,Faux-pas Recognition Test,Non-Literal Communication,Non-Literal Communication: Faux pas,D,train
e4cb1d5b2c074370,ToMBench,False Belief Task,Belief,Belief: Content false beliefs,C,train
9166ba16285c8431,ToMBench,False Belief Task,Belief,Belief: Location false beliefs Belief: Second-order beliefs,C,train
8b8dccfcad00b614,ToMBench,False Belief Task,Belief,Belief: Content false beliefs Belief: Second-order beliefs,B,train
f1788b002e44fc82,ToMBench,Unexpected Outcome Test,Emotion,Emotion: Atypical emotional reactions,A,train
7d3e83d0cfe93f91,ToMBench,Unexpected Outcome Test,Belief,Belief: Sequence false beliefs,D,train
923995885fa5f277,ToMBench,Faux-pas Recognition Test,Non-Literal Communication,Non-Literal Communication: Faux pas,D,train
3a66afc083eff544,ToMBench,Moral Emotions,Emotion,Emotion: Moral emotions,D,train
d88c444bd8d7a845,ToMBench,False Belief Task,Belief,Belief: Location false beliefs,B,train
046c123ed2cd4723,ToMBench,Strange Story Task,Intention,Intention: Intentions explanations,B,train
4e0cdcc00a95a360,ToMBench,Hinting Task Test,Non-Literal Communication,Non-Literal Communication: Irony/Sarcasm,D,train
a32ad6f23e706c1e,ToMBench,Faux-pas Recognition Test,Non-Literal Communication,Non-Literal Communication: Faux pas,B,train
c7edb7879e122fbb,ToMBench,Faux-pas Recognition Test,Non-Literal Communication,Non-Literal Communication: Faux pas,B,train
fe54cc16e0d1777b,ToMBench,Scalar Implicature Test,Knowledge,Knowledge: Information-knowledge links,B,train
581074423d629d35,ToMBench,Hidden Emotions,Emotion,Emotion: Hidden emotions,C,train
974e77c78428a916,ToMBench,Hidden Emotions,Emotion,Emotion: Hidden emotions,A,train
735604ea3982e29f,ToMBench,Unexpected Outcome Test,Emotion,Emotion: Typical emotional reactions,C,train
121f0eb7b8a56ddf,ToMBench,Strange Story Task,Non-Literal communication,Non-Literal communication: Egocentric lies,B,train
4f429cffa171906b,ToMBench,Knowledge-Attention Links,Knowledge,Knowledge: Knowledge-attention links,C,train
342a28f0ee8142a6,ToMBench,Scalar Implicature Test,Knowledge,Knowledge: Information-knowledge links,B,train
4e60beac6df6ad86,ToMBench,Strange Story Task,Belief,Belief: Identity false beliefs,A,train
f0f75c0ea1a1845f,ToMBench,Hinting Task Test,Intention,Intention: Intentions explanations,B,train
8262b378e6e46cc0,ToMBench,Strange Story Task,Non-Literal Communication,Non-Literal Communication: Involuntary lies,B,train
f27d3390792f7b2a,ToMBench,Percepts-Knowledge Links,Knowledge,Knowledge: Percepts-knowledge links,D,train
b28ef4d232d72075,ToMBench,Ambiguous Story Task,Belief,Belief: Beliefs based action/emotions,C,train
e1190c1a662f261a,ToMBench,Moral Emotions,Emotion,Emotion: Moral emotions,C,train
6df2b224ad7998ab,ToMBench,Hinting Task Test,Intention,Intention: Intentions explanations,C,train
290160f7e74aacb8,ToMBench,False Belief Task,Belief,Belief: Location false beliefs Belief: Second-order beliefs,D,train
83ed40987eb1614c,ToMBench,Faux-pas Recognition Test,Non-Literal Communication,Non-Literal Communication: Faux pas,A,train
5d8fab6a230b43f4,ToMBench,Ambiguous Story Task,Intention,Intention: Intentions explanations,C,train
2a755907b574286f,ToMBench,Emotion Regulation,Emotion,Emotion: Emotion regulation,A,train
6333d5d6def3fe0d,ToMBench,Knowledge-Pretend Play Links,Knowledge,Knowledge: Knowledge-pretend play links,C,train
42564c29e97058a4,ToMBench,Strange Story Task,Intention,Intention: Intentions explanations,C,train
df12c6224bbbf1f4,ToMBench,Faux-pas Recognition Test,Non-Literal Communication,Non-Literal Communication: Faux pas,B,train
14b7f20506635a51,ToMBench,False Belief Task,Belief,Belief: Location false beliefs,D,train
95d4785374c5f211,ToMBench,Ambiguous Story Task,Belief,Belief: Beliefs based action/emotions,C,train
d973253ed464d258,ToMBench,False Belief Task,Belief,Belief: Content false beliefs,C,train
9866301016f13098,ToMBench,False Belief Task,Belief,Belief: Content false beliefs,D,train
e6a66de97a68b880,ToMBench,False Belief Task,Belief,Belief: Location false beliefs,C,train
94221ab0bec36d4a,ToMBench,Strange Story Task,Non-Literal communication,Non-Literal communication: Humor,D,train
c485f7919d3a3201,ToMBench,Multiple Desires,Desire,Desire: Multiple desires,A,train
5a25074c207c814b,ToMBench,Prediction of Actions,Intention,Intention: Prediction of actions,D,train
b22ef6dfef99002f,ToMBench,False Belief Task,Belief,Belief: Content false beliefs Belief: Second-order beliefs,A,train
be95a8dc0a572258,ToMBench,Faux-pas Recognition Test,Non-Literal Communication,Non-Literal Communication: Faux pas,B,train
a4f1310691969035,ToMBench,False Belief Task,Belief,Belief: Location false beliefs Belief: Second-order beliefs,D,train
4ff8a6be34dd83d8,ToMBench,False Belief Task,Belief,Belief: Content false beliefs,A,train
e8181c04acfa4777,ToMBench,Unexpected Outcome Test,Belief,Belief: Sequence false beliefs,C,train
c65d9c637a43b18b,ToMBench,Strange Story Task,Non-Literal communication,Non-Literal communication: Humor,C,train
4613cbd9abe2fcef,ToMBench,Discrepant Emotions,Emotion,Emotion: Discrepant emotions,A,train
2378fe718ad32d63,ToMBench,Discrepant Emotions,Emotion,Emotion: Discrepant emotions,D,train
0737c8f368869f55,ToMBench,Unexpected Outcome Test,Belief,Belief: Sequence false beliefs,A,train
9e3ffcef0ed5bb43,ToMBench,Strange Story Task,Non-Literal communication,Non-Literal communication: Humor,B,train
0d4e0582e289b1e7,ToMBench,Faux-pas Recognition Test,Non-Literal Communication,Non-Literal Communication: Faux pas,B,train
8702d132c2ba4245,ToMBench,Faux-pas Recognition Test,Non-Literal Communication,Non-Literal Communication: Faux pas,A,train
85da11417e76cb0f,ToMBench,Faux-pas Recognition Test,Non-Literal Communication,Non-Literal Communication: Faux pas,C,train
92bf1fe97a3e0a96,ToMBench,False Belief Task,Belief,Belief: Content false beliefs,D,train
bc7c326096bfe830,ToMBench,False Belief Task,Belief,Belief: Location false beliefs,B,train
9c15be569812add1,ToMBench,Strange Story Task,Intention,Intention: Intentions explanations,C,train
fe458571f51f3f36,ToMBench,Strange Story Task,Non-Literal communication,Non-Literal communication: White lies,B,train
e21988df2339eb01,ToMBench,Discrepant Emotions,Emotion,Emotion: Discrepant emotions,B,train
cce5dca38b26afb8,ToMBench,Faux-pas Recognition Test,Non-Literal Communication,Non-Literal Communication: Faux pas,B,train
03330981d50b8335,ToMBench,Ambiguous Story Task,Intention,Intention: Intentions explanations,D,train
7341f6e95ecadf1d,ToMBench,Percepts-Knowledge Links,Knowledge,Knowledge: Percepts-knowledge links,B,train
5c5594962702522b,ToMBench,Persuasion Story Task,Desire,Desire: Desires influence on emotions (beliefs),C,train
a2dd5060598bdbd7,ToMBench,False Belief Task,Belief,Belief: Content false beliefs,D,train
151ef76a4d329f2a,ToMBench,Faux-pas Recognition Test,Non-Literal Communication,Non-Literal Communication: Faux pas,A,train
729232cf85e969a2,ToMBench,Faux-pas Recognition Test,Non-Literal Communication,Non-Literal Communication: Faux pas,B,train
4f83526a7bdf33aa,ToMBench,False Belief Task,Belief,Belief: Location false beliefs Belief: Second-order beliefs,C,train
45330a12c97c9df5,ToMBench,False Belief Task,Belief,Belief: Content false beliefs Belief: Second-order beliefs,A,train
89b79bd862fc0655,ToMBench,False Belief Task,Belief,Belief: Location false beliefs Belief: Second-order beliefs,A,train
f8cb246a11f094db,ToMBench,Faux-pas Recognition Test,Non-Literal Communication,Non-Literal Communication: Faux pas,A,train
025658239bdc323c,ToMBench,Strange Story Task,Emotion,Emotion: Mixed emotions,A,train
897f5fc3a92dd37a,ToMBench,Strange Story Task,Non-Literal communication,Non-Literal communication: Humor,A,train
30a466851b55e93a,ToMBench,Strange Story Task,Non-Literal Communication,Non-Literal Communication: Involuntary lies,B,train
d5807aaa237ea995,ToMBench,Faux-pas Recognition Test,Non-Literal Communication,Non-Literal Communication: Faux pas,A,train
51cef6be70c2f7f5,ToMBench,Scalar Implicature Test,Knowledge,Knowledge: Information-knowledge links,B,train
e3da465108d71952,ToMBench,Scalar Implicature Test,Knowledge,Knowledge: Information-knowledge links ,B,train
b01b6e4d1cd4dfce,ToMBench,Scalar Implicature Test,Knowledge,Knowledge: Information-knowledge links,C,train
a1fa8da9515a4213,ToMBench,False Belief Task,Belief,Belief: Location false beliefs Belief: Second-order beliefs,C,train
b8e8069a884c9154,ToMBench,Ambiguous Story Task,Belief,Belief: Beliefs based action/emotions,B,train
9ef4226edcf3ebc0,ToMBench,Faux-pas Recognition Test,Non-Literal Communication,Non-Literal Communication: Faux pas,B,train
843fbadaae96ee8a,ToMBench,Unexpected Outcome Test,Belief,Belief: Sequence false beliefs,B,train
a84eab3f790dbf63,ToMBench,Ambiguous Story Task,Belief,Belief: Beliefs based action/emotions,A,train
04fcac5fc2e27f9a,ToMBench,Faux-pas Recognition Test,Non-Literal Communication,Non-Literal Communication: Faux pas,A,train
8ffee863f3bb97b8,ToMBench,Faux-pas Recognition Test,Non-Literal Communication,Non-Literal Communication: Faux pas,D,train
45bed1e2e53cf244,ToMBench,Hidden Emotions,Emotion,Emotion: Hidden emotions,C,train
833723c8dd9ec61f,ToMBench,Faux-pas Recognition Test,Non-Literal Communication,Non-Literal Communication: Faux pas,B,train
6d9f12b6f7be8e26,ToMBench,Knowledge-Attention Links,Knowledge,Knowledge: Knowledge-attention links,A,train
8be095a0b21a6ae0,ToMBench,False Belief Task,Belief,Belief: Content false beliefs Belief: Second-order beliefs,D,train
bc4985f481dc1d5c,ToMBench,Strange Story Task,Desire,Desire: Desire-action contradiction,D,train
d8e0955de4026ef1,ToMBench,Scalar Implicature Test,Knowledge,Knowledge: Information-knowledge links,D,train
a0ceb979a515ad04,ToMBench,Hidden Emotions,Emotion,Emotion: Hidden emotions,D,train
76f40bf07ce5c2e5,ToMBench,Scalar Implicature Test,Knowledge,Knowledge: Information-knowledge links,D,train
76f7c3f4e460492d,ToMBench,False Belief Task,Belief,Belief: Location false beliefs Belief: Second-order beliefs,B,train
edc70651d08a4478,ToMBench,False Belief Task,Belief,Belief: Location false beliefs,B,train
a83b1d936d73602b,ToMBench,Strange Story Task,Non-Literal communication,Non-Literal communication: Egocentric lies,C,train
c9a326255ca2be12,ToMBench,Moral Emotions,Emotion,Emotion: Moral emotions,B,train
937677000341aac6,ToMBench,False Belief Task,Belief,Belief: Content false beliefs Belief: Second-order beliefs,A,train
b9790ea8aa49cb73,ToMBench,Faux-pas Recognition Test,Non-Literal Communication,Non-Literal Communication: Faux pas,A,train
f64940710c761538,ToMBench,Strange Story Task,Non-Literal communication,Non-Literal communication: Egocentric lies,D,train
c664df49de22942d,ToMBench,Scalar Implicature Test,Knowledge,Knowledge: Information-knowledge links,B,train
1fa57064ffae9208,ToMBench,Percepts-Knowledge Links,Knowledge,Knowledge: Percepts-knowledge links,B,train
042c2ec3b5af7b4a,ToMBench,Faux-pas Recognition Test,Non-Literal Communication,Non-Literal Communication: Faux pas,A,train
8823d61e438ae340,ToMBench,False Belief Task,Belief,Belief: Location false beliefs,A,train
8edd632f5c990f6d,ToMBench,False Belief Task,Belief,Belief: Location false beliefs,C,train
a2b989e0fab29264,ToMBench,Faux-pas Recognition Test,Non-Literal Communication,Non-Literal Communication: Faux pas,B,train
395ae24cdca34c26,ToMBench,Ambiguous Story Task,Belief,Belief: Beliefs based action/emotions,C,train
4d9abe64651790bd,ToMBench,Faux-pas Recognition Test,Non-Literal Communication,Non-Literal Communication: Faux pas,D,train
f863ae640523d6fc,ToMBench,Hidden Emotions,Emotion,Emotion: Hidden emotions,A,train
104eaaf4afcf0148,ToMBench,Moral Emotions,Emotion,Emotion: Moral emotions,B,train
e30cb6e39b9e9d3c,ToMBench,Unexpected Outcome Test,Belief,Belief: Sequence false beliefs,C,train
0d8223141573f4c7,ToMBench,Ambiguous Story Task,Belief,Belief: Beliefs based action/emotions,C,train
89a614b1819ff082,ToMBench,Unexpected Outcome Test,Emotion,Emotion: Typical emotional reactions,B,train
d3019ae8394e718c,ToMBench,Hidden Emotions,Emotion,Emotion: Hidden emotions,D,train
ad7121b1ff5a81e0,ToMBench,False Belief Task,Belief,Belief: Content false beliefs,A,train
6ba8e7f55a06f24c,ToMBench,False Belief Task,Belief,Belief: Content false beliefs,D,train
a086e4ec781b25c9,ToMBench,Persuasion Story Task,Desire,Desire: Desires influence on actions,D,train
bb59a325f3c1a2d9,ToMBench,Scalar Implicature Test,Knowledge,Knowledge: Information-knowledge links,A,train
50a3c786046d9b27,ToMBench,Discrepant Intentions,Intention,Intention: Discrepant intentions,D,train
41fdcec7e5a57405,ToMBench,Strange Story Task,Belief,Belief: Beliefs based action/emotions,B,train
858c49b6a6eb5df9,ToMBench,Strange Story Task,Belief,Belief: Identity false beliefs,B,train
877d06d1ec894b63,ToMBench,False Belief Task,Belief,Belief: Location false beliefs,D,train
b15b338a034d1e26,ToMBench,Scalar Implicature Test,Knowledge,Knowledge: Information-knowledge links,A,train
fd5568a50f467ea4,ToMBench,Faux-pas Recognition Test,Non-Literal Communication,Non-Literal Communication: Faux pas,B,train
87776c4c3fae7f0b,ToMBench,Ambiguous Story Task,Belief,Belief: Beliefs based action/emotions,B,train
8ecbc339c6a05746,ToMBench,Faux-pas Recognition Test,Non-Literal Communication,Non-Literal Communication: Faux pas,B,train
70df2957f8f35e2b,ToMBench,Percepts-Knowledge Links,Knowledge,Knowledge: Percepts-knowledge links,D,train
8d08e168cb5ce800,ToMBench,Faux-pas Recognition Test,Non-Literal Communication,Non-Literal Communication: Faux pas,D,train
03c1161de32cd6ee,ToMBench,Scalar Implicature Test,Knowledge,Knowledge: Information-knowledge links,A,train
fa9f0b7e29f063d8,ToMBench,Persuasion Story Task,Desire,Desire: Desires influence on emotions (beliefs),C,train
a3730d30893c1d10,ToMBench,Faux-pas Recognition Test,Non-Literal Communication,Non-Literal Communication: Faux pas,A,train
3763ab10777a42b4,ToMBench,Ambiguous Story Task,Intention,Intention: Intentions explanations,D,train
529af4b112b7df89,ToMBench,Discrepant Desires,Desire,Desire: Discrepant desires,A,train
65fe03da7410471c,ToMBench,Faux-pas Recognition Test,Non-Literal Communication,Non-Literal Communication: Faux pas,A,train
e7edde8ece27e91f,ToMBench,Hinting Task Test,Intention,Intention: Intentions explanations,C,train
2ec0d40c9bd7da4a,ToMBench,Discrepant Desires,Desire,Desire: Discrepant desires,A,train
88fc5cf27a5db1fa,ToMBench,Hinting Task Test,Intention,Intention: Intentions explanations,C,train
5cea07518848741c,ToMBench,Strange Story Task,Non-Literal communication,Non-Literal communication: Egocentric lies,B,train
06c3d24a4a605ecc,ToMBench,False Belief Task,Belief,Belief: Content false beliefs,A,train
bbbe2f36a7611f91,ToMBench,Emotion Regulation,Emotion,Emotion: Emotion regulation,A,train
b823829dcd5e7360,ToMBench,Faux-pas Recognition Test,Non-Literal Communication,Non-Literal Communication: Faux pas,D,train
1d048f84b35341d2,ToMBench,Discrepant Intentions,Intention,Intention: Discrepant intentions,A,train
4a3b3ce364654d0e,ToMBench,False Belief Task,Belief,Belief: Content false beliefs,B,train
00bb352553d21716,ToMBench,False Belief Task,Belief,Belief: Content false beliefs Belief: Second-order beliefs,C,train
96cb0025dd52b763,ToMBench,False Belief Task,Belief,Belief: Location false beliefs,C,train
f21b35bf92c14a1c,ToMBench,Faux-pas Recognition Test,Non-Literal Communication,Non-Literal Communication: Faux pas,A,train
127d8459ccc83ca3,ToMBench,Faux-pas Recognition Test,Non-Literal Communication,Non-Literal Communication: Faux pas,A,train
3a02d1e06167c2f8,ToMBench,Strange Story Task,Non-Literal communication,Non-Literal communication: Humor,B,train
429dfed2dbc8896d,ToMBench,Strange Story Task,Non-Literal communication,Non-Literal communication: Humor,B,train
9ff51a338a4ad9a1,ToMBench,False Belief Task,Belief,Belief: Location false beliefs,D,train
ad3064de2a18fd91,ToMBench,Scalar Implicature Test,Knowledge,Knowledge: Information-knowledge links,A,train
22bdbf06d3ccbbee,ToMBench,Faux-pas Recognition Test,Non-Literal Communication,Non-Literal Communication: Faux pas,A,train
c560402e56aebf1a,ToMBench,False Belief Task,Belief,Belief: Location false beliefs,B,train
cef2ebec5773b5ec,ToMBench,Strange Story Task,Non-Literal Communication,Non-Literal Communication: Involuntary lies,B,train
eeb0436f9ac19251,ToMBench,False Belief Task,Belief,Belief: Location false beliefs,A,train
cdca13ea02f70b32,ToMBench,Discrepant Emotions,Emotion,Emotion: Discrepant emotions,A,train
1df8d694e4879958,ToMBench,Knowledge-Attention Links,Knowledge,Knowledge: Knowledge-attention links,C,train
909db46ac66d64ba,ToMBench,Hinting Task Test,Intention,Intention: Intentions explanations,A,train
a1add1e66507b70b,ToMBench,False Belief Task,Belief,Belief: Content false beliefs Belief: Second-order beliefs,D,train
983632eaf06ef362,ToMBench,Faux-pas Recognition Test,Non-Literal Communication,Non-Literal Communication: Faux pas,B,train
431cd8b28720540d,ToMBench,Discrepant Intentions,Intention,Intention: Discrepant intentions,C,train
e150830991561c30,ToMBench,Discrepant Emotions,Emotion,Emotion: Discrepant emotions,A,train
629c3958dcf1586f,ToMBench,Unexpected Outcome Test,Belief,Belief: Sequence false beliefs,A,train
c4b4c75c69f4a4d2,ToMBench,Completion of Failed Actions,Intention,Intention: Completion of failed actions,D,train
5864a9eefc0f6e1f,ToMBench,Scalar Implicature Test,Knowledge,Knowledge: Information-knowledge links,C,train
f83f52313ac3d979,ToMBench,Faux-pas Recognition Test,Non-Literal Communication,Non-Literal Communication: Faux pas,C,train
eb05bde0b6874e57,ToMBench,Faux-pas Recognition Test,Non-Literal Communication,Non-Literal Communication: Faux pas,A,train
b213ac8b08001f8e,ToMBench,Discrepant Emotions,Emotion,Emotion: Discrepant emotions,A,train
bb5e02b082c60756,ToMBench,Scalar Implicature Test,Knowledge,Knowledge: Information-knowledge links,A,train
b0b1edc90438d70e,ToMBench,Emotion Regulation,Emotion,Emotion: Emotion regulation,A,train
0a08ce1d58a6e9bd,ToMBench,Hinting Task Test,Intention,Intention: Intentions explanations,B,train
102bfd3cbe03e051,ToMBench,False Belief Task,Belief,Belief: Location false beliefs Belief: Second-order beliefs,C,train
7ea5d1acdf289ebe,ToMBench,Faux-pas Recognition Test,Non-Literal Communication,Non-Literal Communication: Faux pas,A,train
47a4c907048b8e9a,ToMBench,Knowledge-Pretend Play Links,Knowledge,Knowledge: Knowledge-pretend play links,B,train
0e74e7c28908840b,ToMBench,Strange Story Task,Intention,Intention: Intentions explanations,A,train
116898bc21d6f6ab,ToMBench,Faux-pas Recognition Test,Non-Literal Communication,Non-Literal Communication: Faux pas,A,train
13bc6f84538a00a4,ToMBench,Discrepant Desires,Desire,Desire: Discrepant desires,C,train
0d2d2f34d06e1abc,ToMBench,False Belief Task,Belief,Belief: Content false beliefs,B,train
fbf3c2b25b2af9ab,ToMBench,Strange Story Task,Non-Literal Communication,Non-Literal Communication: Involuntary lies,B,train
5e9344a69a0cc493,ToMBench,Unexpected Outcome Test,Belief,Belief: Sequence false beliefs,B,train
1e51f26f29030f11,ToMBench,False Belief Task,Belief,Belief: Location false beliefs,C,train
c823494eca23cee0,ToMBench,False Belief Task,Belief,Belief: Location false beliefs,C,train
82165e91b2fd7c69,ToMBench,Moral Emotions,Emotion,Emotion: Moral emotions,D,train
eff5e8b92236b9dd,ToMBench,Discrepant Desires,Desire,Desire: Discrepant desires,C,train
f28d3d13d25f83f1,ToMBench,Scalar Implicature Test,Knowledge,Knowledge: Information-knowledge links,B,train
ec9ab2697dcc9987,ToMBench,Strange Story Task,Intention,Intention: Intentions explanations,A,train
33088b8e7a923f92,ToMBench,Unexpected Outcome Test,Belief,Belief: Sequence false beliefs,C,train
ce6229f0dd9efb66,ToMBench,False Belief Task,Belief,Belief: Location false beliefs,B,train
fe5255cb52b7b648,ToMBench,False Belief Task,Belief,Belief: Content false beliefs,C,train
c2e3eabf93d68afc,ToMBench,Hidden Emotions,Emotion,Emotion: Hidden emotions,B,train
ee48d1298081fc5b,ToMBench,Faux-pas Recognition Test,Non-Literal Communication,Non-Literal Communication: Faux pas,A,train
a33fe6e33071de6c,ToMBench,Faux-pas Recognition Test,Non-Literal Communication,Non-Literal Communication: Faux pas,A,train
448a40cc46d18136,ToMBench,Strange Story Task,Non-Literal communication,Non-Literal communication: Egocentric lies,C,train
7886cca941577c29,ToMBench,Strange Story Task,Desire,Desire: Desire-action contradiction,B,train
fd73468103f04cb5,ToMBench,False Belief Task,Belief,Belief: Location false beliefs Belief: Second-order beliefs,B,train
9c62cd0fafe1b44b,ToMBench,Strange Story Task,Desire,Desire: Desire-action contradiction,B,train
29a85f5263f08012,ToMBench,Faux-pas Recognition Test,Non-Literal Communication,Non-Literal Communication: Faux pas,B,train
f312714a11a0606a,ToMBench,Hidden Emotions,Emotion,Emotion: Hidden emotions,B,train
f01e68994c93478a,ToMBench,Moral Emotions,Emotion,Emotion: Moral emotions,D,train
338fb4621017ea45,ToMBench,False Belief Task,Belief,Belief: Content false beliefs,C,train
24f1055f2cf131a3,ToMBench,Strange Story Task,Desire,Desire: Desire-action contradiction,D,train
c35579549df7244e,ToMBench,False Belief Task,Belief,Belief: Content false beliefs,A,train
